name,value,type
Indian Rupee,1414811.625,fiat
Japanese Yen,2343828.057,fiat
South Korean Won,22383195.263,fiat
Kuwaiti Dinar,5264.814,fiat
Sri Lankan Rupee,6311243.457,fiat
Burmese Kyat,36064241.036,fiat
Mexican Peso,339402.464,fiat
Malaysian Ringgit,75570.549,fiat
Nigerian Naira,7616363.456,fiat
Norwegian Krone,171707.408,fiat
New Zealand Dollar,26760.452,fiat
Philippine Peso,950316.587,fiat
Pakistani Rupee,3858871.118,fiat
Polish Zloty,76412.319,fiat
Russian Ruble,1072849.56,fiat
Saudi Riyal,64528.908,fiat
Swedish Krona,177623.826,fiat
Singapore Dollar,23270.958,fiat
Thai Baht,594211.855,fiat
Turkish Lira,320126.697,fiat
New Taiwan Dollar,527006.546,fiat
Ukrainian hryvnia,631037.494,fiat
Venezuelan bolívar fuerte,1718.378,fiat
Vietnamese đồng,408443073.338,fiat
South African Rand,297826.907,fiat
IMF Special Drawing Rights,12957.547,fiat
Silver - Troy Ounce,730.898,commodity
Gold - Troy Ounce,9.548,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.488,crypto
Litecoin,222.351,crypto
Bitcoin Cash,157.668,crypto
Binance Coin,59.213,crypto
EOS,16548.831,crypto
XRP,44323.339,crypto
Lumens,200985.355,crypto
Chainlink,2486.872,crypto
Polkadot,3251.839,crypto
Yearn.finance,2.456,crypto
US Dollar,17161.39,fiat
United Arab Emirates Dirham,63035.504,fiat
Argentine Peso,2916206.233,fiat
Australian Dollar,25248.473,fiat
Bangladeshi Taka,1774866.688,fiat
Bahraini Dinar,6460.028,fiat
Bermudian Dollar,17161.39,fiat
Brazil Real,89891.365,fiat
Canadian Dollar,23558.299,fiat
Swiss Franc,16047.633,fiat
Chilean Peso,14695237.308,fiat
Chinese Yuan,119403.809,fiat
Czech Koruna,395434.484,fiat
Danish Krone,121193.742,fiat
Euro,16279.844,fiat
British Pound Sterling,13999.867,fiat
Hong Kong Dollar,133619.447,fiat
Hungarian Forint,6820279.96,fiat
Indonesian Rupiah,267769181.78,fiat
Israeli New Shekel,58809.066,fiat
Indian Rupee,1414804.799,fiat
Japanese Yen,2343816.749,fiat
South Korean Won,22383087.273,fiat
Kuwaiti Dinar,5264.788,fiat
Sri Lankan Rupee,6311213.008,fiat
Burmese Kyat,36064067.04,fiat
Mexican Peso,339400.827,fiat
Malaysian Ringgit,75570.184,fiat
Nigerian Naira,7616326.71,fiat
Norwegian Krone,171706.58,fiat
New Zealand Dollar,26760.323,fiat
Philippine Peso,950312.002,fiat
Pakistani Rupee,3858852.5,fiat
Polish Zloty,76411.95,fiat
Russian Ruble,1072844.384,fiat
Saudi Riyal,64528.597,fiat
Swedish Krona,177622.969,fiat
Singapore Dollar,23270.846,fiat
Thai Baht,594208.988,fiat
Turkish Lira,320125.153,fiat
New Taiwan Dollar,527004.003,fiat
Ukrainian hryvnia,631034.45,fiat
Venezuelan bolívar fuerte,1718.37,fiat
Vietnamese đồng,408441102.76,fiat
South African Rand,297825.47,fiat
IMF Special Drawing Rights,12957.485,fiat
Silver - Troy Ounce,730.894,commodity
Gold - Troy Ounce,9.548,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.489,crypto
Litecoin,222.439,crypto
Bitcoin Cash,157.731,crypto
Binance Coin,59.194,crypto
EOS,16538.969,crypto
XRP,44324.237,crypto
Lumens,200954.405,crypto
Chainlink,2487.362,crypto
Polkadot,3251.338,crypto
Yearn.finance,2.453,crypto
US Dollar,17156.557,fiat
United Arab Emirates Dirham,63017.749,fiat
Argentine Peso,2915384.842,fiat
Australian Dollar,25241.361,fiat
Bangladeshi Taka,1774366.771,fiat
Bahraini Dinar,6458.208,fiat
Bermudian Dollar,17156.557,fiat
Brazil Real,89866.046,fiat
Canadian Dollar,23551.663,fiat
Swiss Franc,16043.113,fiat
Chilean Peso,14691098.182,fiat
Chinese Yuan,119370.177,fiat
Czech Koruna,395323.104,fiat
Danish Krone,121159.606,fiat
Euro,16275.259,fiat
British Pound Sterling,13995.924,fiat
Hong Kong Dollar,133581.811,fiat
Hungarian Forint,6818358.93,fiat
Indonesian Rupiah,267693760.718,fiat
Israeli New Shekel,58792.501,fiat
Indian Rupee,1414406.298,fiat
Japanese Yen,2343156.579,fiat
South Korean Won,22376782.752,fiat
Kuwaiti Dinar,5263.305,fiat
Sri Lankan Rupee,6309435.363,fiat
Burmese Kyat,36053909.074,fiat
Mexican Peso,339305.23,fiat
Malaysian Ringgit,75548.899,fiat
Nigerian Naira,7614181.461,fiat
Norwegian Krone,171658.216,fiat
New Zealand Dollar,26752.785,fiat
Philippine Peso,950044.333,fiat
Pakistani Rupee,3857765.598,fiat
Polish Zloty,76390.428,fiat
Russian Ruble,1072542.202,fiat
Saudi Riyal,64510.421,fiat
Swedish Krona,177572.939,fiat
Singapore Dollar,23264.291,fiat
Thai Baht,594041.621,fiat
Turkish Lira,320034.985,fiat
New Taiwan Dollar,526855.565,fiat
Ukrainian hryvnia,630856.71,fiat
Venezuelan bolívar fuerte,1717.886,fiat
Vietnamese đồng,408326059.418,fiat
South African Rand,297741.583,fiat
IMF Special Drawing Rights,12953.835,fiat
Silver - Troy Ounce,730.688,commodity
Gold - Troy Ounce,9.546,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.488,crypto
Litecoin,222.431,crypto
Bitcoin Cash,157.722,crypto
Binance Coin,59.202,crypto
EOS,16534.141,crypto
XRP,44315.817,crypto
Lumens,200962.996,crypto
Chainlink,2486.878,crypto
Polkadot,3250.921,crypto
Yearn.finance,2.453,crypto
US Dollar,17161.328,fiat
United Arab Emirates Dirham,63035.276,fiat
Argentine Peso,2916195.67,fiat
Australian Dollar,25248.381,fiat
Bangladeshi Taka,1774860.258,fiat
Bahraini Dinar,6460.004,fiat
Bermudian Dollar,17161.328,fiat
Brazil Real,89891.039,fiat
Canadian Dollar,23558.213,fiat
Swiss Franc,16047.575,fiat
Chilean Peso,14695184.075,fiat
Chinese Yuan,119403.376,fiat
Czech Koruna,395433.052,fiat
Danish Krone,121193.303,fiat
Euro,16279.785,fiat
British Pound Sterling,13999.817,fiat
Hong Kong Dollar,133618.963,fiat
Hungarian Forint,6820255.254,fiat
Indonesian Rupiah,267768211.8,fiat
Israeli New Shekel,58808.853,fiat
Indian Rupee,1414799.674,fiat
Japanese Yen,2343808.258,fiat
South Korean Won,22383006.191,fiat
Kuwaiti Dinar,5264.769,fiat
Sri Lankan Rupee,6311190.145,fiat
Burmese Kyat,36063936.4,fiat
Mexican Peso,339399.597,fiat
Malaysian Ringgit,75569.91,fiat
Nigerian Naira,7616299.12,fiat
Norwegian Krone,171705.958,fiat
New Zealand Dollar,26760.226,fiat
Philippine Peso,950308.559,fiat
Pakistani Rupee,3858838.521,fiat
Polish Zloty,76411.674,fiat
Russian Ruble,1072840.498,fiat
Saudi Riyal,64528.363,fiat
Swedish Krona,177622.326,fiat
Singapore Dollar,23270.761,fiat
Thai Baht,594206.836,fiat
Turkish Lira,320123.993,fiat
New Taiwan Dollar,527002.094,fiat
Ukrainian hryvnia,631032.164,fiat
Venezuelan bolívar fuerte,1718.363,fiat
Vietnamese đồng,408439623.203,fiat
South African Rand,297824.391,fiat
IMF Special Drawing Rights,12957.438,fiat
Silver - Troy Ounce,730.892,commodity
Gold - Troy Ounce,9.548,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.482,crypto
Litecoin,222.386,crypto
Bitcoin Cash,157.72,crypto
Binance Coin,59.193,crypto
EOS,16535.77,crypto
XRP,44320.802,crypto
Lumens,200962.808,crypto
Chainlink,2487.737,crypto
Polkadot,3250.482,crypto
Yearn.finance,2.453,crypto
US Dollar,17161.534,fiat
United Arab Emirates Dirham,63036.032,fiat
Argentine Peso,2916230.653,fiat
Australian Dollar,25248.684,fiat
Bangladeshi Taka,1774881.55,fiat
Bahraini Dinar,6460.082,fiat
Bermudian Dollar,17161.534,fiat
Brazil Real,89892.118,fiat
Canadian Dollar,23558.496,fiat
Swiss Franc,16047.768,fiat
Chilean Peso,14695360.364,fiat
Chinese Yuan,119404.809,fiat
Czech Koruna,395437.795,fiat
Danish Krone,121194.757,fiat
Euro,16279.98,fiat
British Pound Sterling,13999.985,fiat
Hong Kong Dollar,133620.566,fiat
Hungarian Forint,6820337.072,fiat
Indonesian Rupiah,267771424.047,fiat
Israeli New Shekel,58809.558,fiat
Indian Rupee,1414816.646,fiat
Japanese Yen,2343836.376,fiat
South Korean Won,22383274.706,fiat
Kuwaiti Dinar,5264.832,fiat
Sri Lankan Rupee,6311265.857,fiat
Burmese Kyat,36064369.036,fiat
Mexican Peso,339403.669,fiat
Malaysian Ringgit,75570.817,fiat
Nigerian Naira,7616390.488,fiat
Norwegian Krone,171708.018,fiat
New Zealand Dollar,26760.547,fiat
Philippine Peso,950319.96,fiat
Pakistani Rupee,3858884.814,fiat
Polish Zloty,76412.59,fiat
Russian Ruble,1072853.368,fiat
Saudi Riyal,64529.137,fiat
Swedish Krona,177624.457,fiat
Singapore Dollar,23271.04,fiat
Thai Baht,594213.964,fiat
Turkish Lira,320127.833,fiat
New Taiwan Dollar,527008.416,fiat
Ukrainian hryvnia,631039.734,fiat
Venezuelan bolívar fuerte,1718.384,fiat
Vietnamese đồng,408444522.997,fiat
South African Rand,297827.964,fiat
IMF Special Drawing Rights,12957.593,fiat
Silver - Troy Ounce,730.9,commodity
Gold - Troy Ounce,9.548,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.482,crypto
Litecoin,222.371,crypto
Bitcoin Cash,157.718,crypto
Binance Coin,59.19,crypto
EOS,16542.915,crypto
XRP,44324.921,crypto
Lumens,200925.368,crypto
Chainlink,2489.76,crypto
Polkadot,3250.491,crypto
Yearn.finance,2.453,crypto
US Dollar,17160.97,fiat
United Arab Emirates Dirham,63033.962,fiat
Argentine Peso,2916134.869,fiat
Australian Dollar,25247.855,fiat
Bangladeshi Taka,1774823.254,fiat
Bahraini Dinar,6459.869,fiat
Bermudian Dollar,17160.97,fiat
Brazil Real,89889.165,fiat
Canadian Dollar,23557.722,fiat
Swiss Franc,16047.241,fiat
Chilean Peso,14694877.689,fiat
Chinese Yuan,119400.887,fiat
Czech Koruna,395424.807,fiat
Danish Krone,121190.776,fiat
Euro,16279.446,fiat
British Pound Sterling,13999.525,fiat
Hong Kong Dollar,133616.177,fiat
Hungarian Forint,6820113.055,fiat
Indonesian Rupiah,267762628.984,fiat
Israeli New Shekel,58807.626,fiat
Indian Rupee,1414770.176,fiat
Japanese Yen,2343759.391,fiat
South Korean Won,22382539.518,fiat
Kuwaiti Dinar,5264.659,fiat
Sri Lankan Rupee,6311058.561,fiat
Burmese Kyat,36063184.487,fiat
Mexican Peso,339392.521,fiat
Malaysian Ringgit,75568.335,fiat
Nigerian Naira,7616140.324,fiat
Norwegian Krone,171702.378,fiat
New Zealand Dollar,26759.668,fiat
Philippine Peso,950288.746,fiat
Pakistani Rupee,3858758.067,fiat
Polish Zloty,76410.08,fiat
Russian Ruble,1072818.13,fiat
Saudi Riyal,64527.018,fiat
Swedish Krona,177618.622,fiat
Singapore Dollar,23270.276,fiat
Thai Baht,594194.447,fiat
Turkish Lira,320117.319,fiat
New Taiwan Dollar,526991.107,fiat
Ukrainian hryvnia,631019.007,fiat
Venezuelan bolívar fuerte,1718.328,fiat
Vietnamese đồng,408431107.468,fiat
South African Rand,297818.181,fiat
IMF Special Drawing Rights,12957.167,fiat
Silver - Troy Ounce,730.876,commodity
Gold - Troy Ounce,9.548,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.483,crypto
Litecoin,222.362,crypto
Bitcoin Cash,157.718,crypto
Binance Coin,59.19,crypto
EOS,16546.102,crypto
XRP,44325.686,crypto
Lumens,200962.189,crypto
Chainlink,2490.141,crypto
Polkadot,3250.847,crypto
Yearn.finance,2.453,crypto
US Dollar,17157.11,fiat
United Arab Emirates Dirham,63019.782,fiat
Argentine Peso,2915478.876,fiat
Australian Dollar,25242.175,fiat
Bangladeshi Taka,1774424.002,fiat
Bahraini Dinar,6458.416,fiat
Bermudian Dollar,17157.11,fiat
Brazil Real,89868.944,fiat
Canadian Dollar,23552.423,fiat
Swiss Franc,16043.631,fiat
Chilean Peso,14691572.037,fiat
Chinese Yuan,119374.027,fiat
Czech Koruna,395335.855,fiat
Danish Krone,121163.514,fiat
Euro,16275.784,fiat
British Pound Sterling,13996.376,fiat
Hong Kong Dollar,133586.12,fiat
Hungarian Forint,6818578.853,fiat
Indonesian Rupiah,267702395.057,fiat
Israeli New Shekel,58794.398,fiat
Indian Rupee,1414451.919,fiat
Japanese Yen,2343232.156,fiat
South Korean Won,22377504.505,fiat
Kuwaiti Dinar,5263.475,fiat
Sri Lankan Rupee,6309638.871,fiat
Burmese Kyat,36055071.976,fiat
Mexican Peso,339316.174,fiat
Malaysian Ringgit,75551.336,fiat
Nigerian Naira,7614427.053,fiat
Norwegian Krone,171663.753,fiat
New Zealand Dollar,26753.648,fiat
Philippine Peso,950074.976,fiat
Pakistani Rupee,3857890.029,fiat
Polish Zloty,76392.892,fiat
Russian Ruble,1072576.796,fiat
Saudi Riyal,64512.502,fiat
Swedish Krona,177578.667,fiat
Singapore Dollar,23265.041,fiat
Thai Baht,594060.781,fiat
Turkish Lira,320045.307,fiat
New Taiwan Dollar,526872.559,fiat
Ukrainian hryvnia,630877.058,fiat
Venezuelan bolívar fuerte,1717.941,fiat
Vietnamese đồng,408339229.786,fiat
South African Rand,297751.186,fiat
IMF Special Drawing Rights,12954.253,fiat
Silver - Troy Ounce,730.712,commodity
Gold - Troy Ounce,9.546,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.48,crypto
Litecoin,222.314,crypto
Bitcoin Cash,157.708,crypto
Binance Coin,59.193,crypto
EOS,16551.294,crypto
XRP,44313.798,crypto
Lumens,200993.025,crypto
Chainlink,2489.65,crypto
Polkadot,3250.838,crypto
Yearn.finance,2.455,crypto
US Dollar,17161.984,fiat
United Arab Emirates Dirham,63037.685,fiat
Argentine Peso,2916307.118,fiat
Australian Dollar,25249.346,fiat
Bangladeshi Taka,1774928.088,fiat
Bahraini Dinar,6460.251,fiat
Bermudian Dollar,17161.984,fiat
Brazil Real,89894.475,fiat
Canadian Dollar,23559.114,fiat
Swiss Franc,16048.188,fiat
Chilean Peso,14695745.68,fiat
Chinese Yuan,119407.939,fiat
Czech Koruna,395448.164,fiat
Danish Krone,121197.934,fiat
Euro,16280.407,fiat
British Pound Sterling,14000.352,fiat
Hong Kong Dollar,133624.069,fiat
Hungarian Forint,6820515.903,fiat
Indonesian Rupiah,267778445.071,fiat
Israeli New Shekel,58811.1,fiat
Indian Rupee,1414853.743,fiat
Japanese Yen,2343897.831,fiat
South Korean Won,22383861.6,fiat
Kuwaiti Dinar,5264.97,fiat
Sri Lankan Rupee,6311431.34,fiat
Burmese Kyat,36065314.651,fiat
Mexican Peso,339412.568,fiat
Malaysian Ringgit,75572.799,fiat
Nigerian Naira,7616590.191,fiat
Norwegian Krone,171712.52,fiat
New Zealand Dollar,26761.248,fiat
Philippine Peso,950344.877,fiat
Pakistani Rupee,3858985.994,fiat
Polish Zloty,76414.594,fiat
Russian Ruble,1072881.499,fiat
Saudi Riyal,64530.829,fiat
Swedish Krona,177629.114,fiat
Singapore Dollar,23271.651,fiat
Thai Baht,594229.544,fiat
Turkish Lira,320136.227,fiat
New Taiwan Dollar,527022.235,fiat
Ukrainian hryvnia,631056.28,fiat
Venezuelan bolívar fuerte,1718.429,fiat
Vietnamese đồng,408455232.5,fiat
South African Rand,297835.773,fiat
IMF Special Drawing Rights,12957.933,fiat
Silver - Troy Ounce,730.919,commodity
Gold - Troy Ounce,9.549,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.48,crypto
Litecoin,222.271,crypto
Bitcoin Cash,157.706,crypto
Binance Coin,59.193,crypto
EOS,16558.77,crypto
XRP,44314.725,crypto
Lumens,200997.703,crypto
Chainlink,2489.638,crypto
Polkadot,3250.974,crypto
Yearn.finance,2.456,crypto
US Dollar,17162.137,fiat
United Arab Emirates Dirham,63038.247,fiat
Argentine Peso,2916333.136,fiat
Australian Dollar,25249.571,fiat
Bangladeshi Taka,1774943.923,fiat
Bahraini Dinar,6460.309,fiat
Bermudian Dollar,17162.137,fiat
Brazil Real,89895.277,fiat
Canadian Dollar,23559.324,fiat
Swiss Franc,16048.332,fiat
Chilean Peso,14695876.791,fiat
Chinese Yuan,119409.005,fiat
Czech Koruna,395451.692,fiat
Danish Krone,121199.016,fiat
Euro,16280.552,fiat
British Pound Sterling,14000.477,fiat
Hong Kong Dollar,133625.262,fiat
Hungarian Forint,6820576.754,fiat
Indonesian Rupiah,267780834.118,fiat
Israeli New Shekel,58811.625,fiat
Indian Rupee,1414866.366,fiat
Japanese Yen,2343918.743,fiat
South Korean Won,22384061.303,fiat
Kuwaiti Dinar,5265.017,fiat
Sri Lankan Rupee,6311487.648,fiat
Burmese Kyat,36065636.417,fiat
Mexican Peso,339415.596,fiat
Malaysian Ringgit,75573.473,fiat
Nigerian Naira,7616658.144,fiat
Norwegian Krone,171714.052,fiat
New Zealand Dollar,26761.487,fiat
Philippine Peso,950353.356,fiat
Pakistani Rupee,3859020.423,fiat
Polish Zloty,76415.276,fiat
Russian Ruble,1072891.07,fiat
Saudi Riyal,64531.405,fiat
Swedish Krona,177630.699,fiat
Singapore Dollar,23271.858,fiat
Thai Baht,594234.846,fiat
Turkish Lira,320139.083,fiat
New Taiwan Dollar,527026.937,fiat
Ukrainian hryvnia,631061.91,fiat
Venezuelan bolívar fuerte,1718.444,fiat
Vietnamese đồng,408458876.628,fiat
South African Rand,297838.43,fiat
IMF Special Drawing Rights,12958.048,fiat
Silver - Troy Ounce,730.926,commodity
Gold - Troy Ounce,9.549,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.482,crypto
Litecoin,222.334,crypto
Bitcoin Cash,157.713,crypto
Binance Coin,59.209,crypto
EOS,16570.248,crypto
XRP,44327.764,crypto
Lumens,201027.634,crypto
Chainlink,2490.671,crypto
Polkadot,3252.346,crypto
Yearn.finance,2.462,crypto
US Dollar,17162.984,fiat
United Arab Emirates Dirham,63041.358,fiat
Argentine Peso,2916477.027,fiat
Australian Dollar,25250.817,fiat
Bangladeshi Taka,1775031.499,fiat
Bahraini Dinar,6460.627,fiat
Bermudian Dollar,17162.984,fiat
Brazil Real,89899.712,fiat
Canadian Dollar,23560.486,fiat
Swiss Franc,16049.123,fiat
Chilean Peso,14696601.881,fiat
Chinese Yuan,119414.896,fiat
Czech Koruna,395471.203,fiat
Danish Krone,121204.996,fiat
Euro,16281.356,fiat
British Pound Sterling,14001.167,fiat
Hong Kong Dollar,133631.855,fiat
Hungarian Forint,6820913.279,fiat
Indonesian Rupiah,267794046.339,fiat
Israeli New Shekel,58814.527,fiat
Indian Rupee,1414936.175,fiat
Japanese Yen,2344034.391,fiat
South Korean Won,22385165.725,fiat
Kuwaiti Dinar,5265.277,fiat
Sri Lankan Rupee,6311799.055,fiat
Burmese Kyat,36067415.883,fiat
Mexican Peso,339432.343,fiat
Malaysian Ringgit,75577.202,fiat
Nigerian Naira,7617033.948,fiat
Norwegian Krone,171722.524,fiat
New Zealand Dollar,26762.808,fiat
Philippine Peso,950400.246,fiat
Pakistani Rupee,3859210.826,fiat
Polish Zloty,76419.046,fiat
Russian Ruble,1072944.007,fiat
Saudi Riyal,64534.589,fiat
Swedish Krona,177639.463,fiat
Singapore Dollar,23273.006,fiat
Thai Baht,594264.165,fiat
Turkish Lira,320154.879,fiat
New Taiwan Dollar,527052.94,fiat
Ukrainian hryvnia,631093.047,fiat
Venezuelan bolívar fuerte,1718.529,fiat
Vietnamese đồng,408479029.858,fiat
South African Rand,297853.125,fiat
IMF Special Drawing Rights,12958.688,fiat
Silver - Troy Ounce,730.962,commodity
Gold - Troy Ounce,9.549,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.483,crypto
Litecoin,222.343,crypto
Bitcoin Cash,157.71,crypto
Binance Coin,59.212,crypto
EOS,16573.086,crypto
XRP,44342.286,crypto
Lumens,201030.964,crypto
Chainlink,2491.012,crypto
Polkadot,3252.279,crypto
Yearn.finance,2.463,crypto
US Dollar,17158.94,fiat
United Arab Emirates Dirham,63026.503,fiat
Argentine Peso,2915789.795,fiat
Australian Dollar,25244.867,fiat
Bangladeshi Taka,1774613.234,fiat
Bahraini Dinar,6459.105,fiat
Bermudian Dollar,17158.94,fiat
Brazil Real,89878.528,fiat
Canadian Dollar,23554.935,fiat
Swiss Franc,16045.342,fiat
Chilean Peso,14693138.809,fiat
Chinese Yuan,119386.758,fiat
Czech Koruna,395378.016,fiat
Danish Krone,121176.435,fiat
Euro,16277.519,fiat
British Pound Sterling,13997.868,fiat
Hong Kong Dollar,133600.366,fiat
Hungarian Forint,6819306.015,fiat
Indonesian Rupiah,267730943.98,fiat
Israeli New Shekel,58800.668,fiat
Indian Rupee,1414602.763,fiat
Japanese Yen,2343482.048,fiat
South Korean Won,22379890.937,fiat
Kuwaiti Dinar,5264.036,fiat
Sri Lankan Rupee,6310311.758,fiat
Burmese Kyat,36058917.042,fiat
Mexican Peso,339352.36,fiat
Malaysian Ringgit,75559.393,fiat
Nigerian Naira,7615239.088,fiat
Norwegian Krone,171682.06,fiat
New Zealand Dollar,26756.501,fiat
Philippine Peso,950176.296,fiat
Pakistani Rupee,3858301.451,fiat
Polish Zloty,76401.039,fiat
Russian Ruble,1072691.181,fiat
Saudi Riyal,64519.382,fiat
Swedish Krona,177597.604,fiat
Singapore Dollar,23267.522,fiat
Thai Baht,594124.134,fiat
Turkish Lira,320079.438,fiat
New Taiwan Dollar,526928.746,fiat
Ukrainian hryvnia,630944.337,fiat
Venezuelan bolívar fuerte,1718.124,fiat
Vietnamese đồng,408382776.82,fiat
South African Rand,297782.94,fiat
IMF Special Drawing Rights,12955.634,fiat
Silver - Troy Ounce,730.79,commodity
Gold - Troy Ounce,9.547,commodity
Bits,1000000,crypto
Satoshi,100000000,crypto
Bitcoin,1,crypto
Ether,13.484,crypto
Litecoin,222.29,crypto
Bitcoin Cash,157.71,crypto
Binance Coin,59.206,crypto
EOS,16573.358,crypto
XRP,44340.57,crypto
Lumens,201027.774,crypto
Chainlink,2491.014,crypto
Polkadot,3251.318,crypto
Yearn.finance,2.464,crypto
US Dollar,17162.904,fiat
United Arab Emirates Dirham,63041.065,fiat
Argentine Peso,2916463.473,fiat
Australian Dollar,25250.7,fiat
Bangladeshi Taka,1775023.249,fiat
Bahraini Dinar,6460.597,fiat
Bermudian Dollar,17162.904,fiat
Brazil Real,89899.294,fiat
Canadian Dollar,23560.377,fiat
Swiss Franc,16049.049,fiat
Chilean Peso,14696533.578,fiat
Chinese Yuan,119414.341,fiat
Czech Koruna,395469.365,fiat
Danish Krone,121204.432,fiat
Euro,16281.28,fiat
British Pound Sterling,14001.102,fiat
Hong Kong Dollar,133631.233,fiat
Hungarian Forint,6820881.578,fiat
Indonesian Rupiah,267792801.747,fiat
Israeli New Shekel,58814.253,fiat
Indian Rupee,1414929.599,fiat
Japanese Yen,2344023.497,fiat
South Korean Won,22385061.689,fiat
Kuwaiti Dinar,5265.253,fiat
Sri Lankan Rupee,6311769.721,fiat
Burmese Kyat,36067248.258,fiat
Mexican Peso,339430.765,fiat
Malaysian Ringgit,75576.85,fiat
Nigerian Naira,7616998.547,fiat
Norwegian Krone,171721.726,fiat
New Zealand Dollar,26762.683,fiat
Philippine Peso,950395.829,fiat
Pakistani Rupee,3859192.89,fiat
Polish Zloty,76418.691,fiat
Russian Ruble,1072939.02,fiat
Saudi Riyal,64534.289,fiat
Swedish Krona,177638.637,fiat
Singapore Dollar,23272.898,fiat
Thai Baht,594261.404,fiat
Turkish Lira,320153.391,fiat
New Taiwan Dollar,527050.49,fiat
Ukrainian hryvnia,631090.114,fiat
Venezuelan bolívar fuerte,1718.521,fiat
Vietnamese đồng,408477131.423,fiat
South African Rand,297851.741,fiat
IMF Special Drawing Rights,12958.628,fiat
